name,Parties,Treaty type,Status,Date of signature,Date of entry into force,Treaty full text,IIA content,Originally mapped,Mapped by,About,"criteria/Preamble/Reference to right to regulate (e.g. regulatory autonomy, policy space, flexibility to introduce new regulations)",criteria/Preamble/Reference to sustainable development,"criteria/Preamble/Reference to social investment aspects (e.g. human rights, labour, health, CSR, poverty reduction)","criteria/Preamble/Reference to environmental aspects (e.g. plant or animal life, biodiversity, climate change)",criteria/Scope and Definitions/Definition of investment/Type of definition,criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Excludes portfolio investment,"criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Excludes other specific assets (e.g. sovereign debt, ordinary commercial transactions, etc.)",criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Lists required characteristics of investment,"criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Contains ""in accordance with host State laws"" requirement",criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Sets out closed (exhaustive) list of covered assets,criteria/Scope and Definitions/Definition of investor/Definition included,criteria/Scope and Definitions/Definition of investor/Specifying natural persons covered/Includes permanent residents,criteria/Scope and Definitions/Definition of investor/Specifying natural persons covered/Excludes dual nationals,criteria/Scope and Definitions/Definition of investor/Specifying legal entities covered/Includes requirement of substantial business activity,criteria/Scope and Definitions/Definition of investor/Specifying legal entities covered/Defines ownership and control of legal entities,criteria/Scope and Definitions/Denial of benefits (DoB)/DoB clause included,"criteria/Scope and Definitions/Denial of benefits (DoB)/Content of the DoB clause/""Substantive business operations"" criterion",criteria/Scope and Definitions/Denial of benefits (DoB)/Content of the DoB clause/Applies to investors from States with no diplomatic relations or under economic/trade restrictions,"criteria/Scope and Definitions/Denial of benefits (DoB)/Content of the DoB clause/Discretionary (""Party may deny"") or mandatory (""benefits shall be denied"")",criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes taxation,"criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes subsidies, grants",criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes government procurement,criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes other subject matter,criteria/Scope and Definitions/Temporal scope of the treaty/Investments covered,criteria/Scope and Definitions/Temporal scope of the treaty/Disputes covered,criteria/Standards of Treatment/National treatment (NT)/Type of NT clause,"criteria/Standards of Treatment/National treatment (NT)/Reference to ""like circumstances"" (or similar)",criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Type of MFN clause,criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Exceptions from MFN obligation/Economic integration agreements,criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Exceptions from MFN obligation/Taxation treaties,criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Exceptions from MFN obligation/Procedural issues (ISDS),criteria/Standards of Treatment/Fair and equitable treatment (FET)/Type of FET clause,criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/By reference to international law,criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/By listing FET elements (exhaustive or indicative list),criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/FET modifiers,criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/Full protection and security,"criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/Prohibition on unreasonable, arbitrary or discriminatory measures",criteria/Standards of Treatment/Expropriation/Scope of measures covered,criteria/Standards of Treatment/Expropriation/Refining expropriation clause/Indirect expropriation defined,criteria/Standards of Treatment/Expropriation/Refining expropriation clause/Carve-out for general regulatory measures,criteria/Standards of Treatment/Expropriation/Refining expropriation clause/Carve-out for compulsory licenses in conformity with WTO,criteria/Standards of Treatment/Protection from strife/Specifications/Relative right to compensation (comparator),criteria/Standards of Treatment/Protection from strife/Specifications/Absolute right to compensation in certain circumstances,criteria/Standards of Treatment/Transfer of funds/Includes transfer of funds,criteria/Standards of Treatment/Transfer of funds/Exceptions to the transfer of funds obligation/Balance-of-payments exception,"criteria/Standards of Treatment/Transfer of funds/Exceptions to the transfer of funds obligation/Other specific exceptions (e.g. to protect creditors, etc.)",criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Includes prohibition of PRs,criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Type of PR clause,criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Umbrella clause,criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Entry and sojourn of personnel (subject to local laws),criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Senior management (nationality),criteria/Other Clauses/Transparency/Directed at States (obligation to publish laws and regulations),criteria/Other Clauses/Transparency/Directed at investors,"criteria/Other Clauses/Transparency/Health and environment (any mentioning in the text, except preamble)","criteria/Other Clauses/Transparency/Labour standards (any mentioning in the text, except preamble)","criteria/Other Clauses/Transparency/Right to regulate (any mentioning in the text of this or similar concepts, except preamble)","criteria/Other Clauses/Transparency/Corporate social responsibility (any mentioning in the text, except preamble)","criteria/Other Clauses/Transparency/Corruption (any mentioning in the text, except preamble)",criteria/Other Clauses/Transparency/Not lowering of standards (typically environment and/or labour standards),criteria/Other Clauses/Transparency/Subrogation clause,"criteria/Other Clauses/Transparency/Non-derogation clause (in case of IIA’s conflict with other norms, more favourable rules apply to investors)",criteria/Other Clauses/Investment promotion/Reference to specific promotion activities in text of agreement (not preamble),criteria/Exceptions/Essential security exception/Exception included,criteria/Exceptions/Essential security exception/Exception defined (exceptional circumstances described in more detail),criteria/Exceptions/Essential security exception/Exception self-judging,criteria/Exceptions/General public policy exceptions/Public health and environment,"criteria/Exceptions/General public policy exceptions/Other public policy exceptions (e.g. cultural heritage, public order, etc.)",criteria/Exceptions/General public policy exceptions/Prudential carve-out (concerns financial measures),criteria/Exceptions/General public policy exceptions/Scheduling and reservations (in treaty texts and annexes),criteria/State-State Dispute Settlement (SSDS)/SSDS included,criteria/Investor-State Dispute Settlement (ISDS)/ISDS included,criteria/Investor-State Dispute Settlement (ISDS)/Alternatives to arbitration,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Scope of claims: general approach (chapeau paragraph of ISDS clause),criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Limitation of provisions subject to ISDS,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Exclusion of policy areas from ISDS,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Special mechanism for taxation or prudential measures,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Type of consent to arbitration,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/Domestic courts of the host State,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/ICSID,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/UNCITRAL,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/Other forums,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/Relationship between forums,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Limitation period for submission of claims,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Provisional measures,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Consolidation of claims,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Limited remedies (specifying available types of remedies),criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Treaty interpretation/Affirms binding interpretation by contracting parties or their joint committee,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Treaty interpretation/Requires certain questions to be submitted to contracting parties (renvoi),criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Treaty interpretation/Regulates submissions by non-disputing State party,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Transparency in arbitral proceedings/Requires documents to be made publicly available,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Transparency in arbitral proceedings/Requires hearings to be open to the public,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Transparency in arbitral proceedings/Regulates amicus curiae submissions by third (non-disputing) parties,criteria/Institutional Issues/Mechanism for consultations between State parties,criteria/Institutional Issues/Institutional framework (committee),criteria/Institutional Issues/Technical cooperation/capacity building,"criteria/Treaty Duration, Amendment and Termination/Treaty duration/Years of initial treaty term","criteria/Treaty Duration, Amendment and Termination/Treaty duration/Automatic renewal","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/Includes modalities for unilateral termination","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/Length of notice period","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/Includes modalities for amendment or renegotiation","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/""Survival""/""sunset"" clause length",Date of termination,Type of termination,Short title:,Treaty investment chapter text
Albania - Czech Republic BIT (1994),"1. Albania
2. Czechia",Bilateral Investment Treaties,In force,27/06/1994,07/07/1995,en,Mapped,,Korea University Law School (South Korea); Hacettepe University Faculty of Law (Turkey),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Inconclusive,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,No,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
Albania - Denmark BIT (1995),"1. Albania
2. Denmark",Bilateral Investment Treaties,In force,05/09/1995,18/01/1996,en,Mapped,11-2016,Korea University Law School (South Korea); Hacettepe University Faculty of Law (Turkey),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,No,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,No,No explicit PR clause,Not applicable,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,Yes,10 years,,,,
Albania - Egypt BIT (1993),"1. Albania
2. Egypt",Bilateral Investment Treaties,In force,22/05/1993,06/04/1994,en,Mapped,08-2014,UNCTAD,"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,No,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,None,Not applicable,Not applicable,Not applicable,Standard,No,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,Yes,Yes,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,10 years,Yes,Six months prior notice,No,10 years,,,,
Albania - Finland BIT (1997),"1. Albania
2. Finland",Bilateral Investment Treaties,In force,24/06/1997,20/02/1999,en,Mapped,05-2014,Xiamen University School of Law (China),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Not stipulated,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN only,Yes,Yes,No,No,No explicit PR clause,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,None,Yes,Yes,None,Covers treaty claims only,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,"""No U turn"" (waiver clause)",No,No,No,No,No,No,No,No,No,No,No,No,No,20 years,Indefinite term,Yes,One year prior notice,No,20 years,,,,
Albania - France BIT (1995),"1. Albania
2. France",Bilateral Investment Treaties,In force,13/06/1995,14/06/1996,fr,Mapped,03-2016,University of Ottawa (Canada); University of Poitiers (France),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,FET qualified,International law / principles of international law,Yes,None,Standard,No,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,Voluntary ADR (conciliation / mediation),Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,No,No,No reference,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,20 years,,,,
Albania - Greece BIT (1991),"1. Albania
2. Greece",Bilateral Investment Treaties,In force,01/08/1991,04/01/1995,en,Mapped,05-2014,University of Buenos Aires (Argentina); Hacettepe University Faculty of Law (Turkey),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,No,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,None,Not applicable,Not applicable,Not applicable,No clause,No,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,Voluntary ADR (conciliation / mediation),Other,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,10 years,Yes,Six months prior notice,No,10 years,,,,
Albania - Hungary BIT (1996),"1. Albania
2. Hungary",Bilateral Investment Treaties,In force,24/01/1996,01/04/1998,en,Mapped,02-2014,Boston College (United States); William S. Richardson School of Law at the University of Hawai‘i at Mānoa (United States),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,No,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
Albania - Israel BIT (1996),"1. Albania
2. Israel",Bilateral Investment Treaties,In force,29/01/1996,18/02/1997,en,Mapped,08-2014,UNCTAD,"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN only,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers treaty claims only,No,No,No,Provides express or implied consent,No,Yes,No,No,No reference,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
Albania - Italy BIT (1991),"1. Albania
2. Italy",Bilateral Investment Treaties,In force,12/09/1991,29/01/1996,it,Mapped,03-2016,Bocconi University (Italy); University of Geneva (Switzerland),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,No clause,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,5 years,Yes,One year prior notice,No,5 years,,,,
"Albania - Korea, Republic of BIT (2003)","1. Albania
2. Korea, Republic of",Bilateral Investment Treaties,In force,15/12/2003,18/05/2006,en,Mapped,04-2013,Korea University Law School (South Korea); Singapore Management University School of Law (Singapore),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,No,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,No,No explicit PR clause,Not applicable,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,No,No,No reference,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,2 years,Yes,Six months prior notice,No,10 years,,,,
Albania - Lithuania BIT (2007),"1. Albania
2. Lithuania",Bilateral Investment Treaties,In force,28/03/2007,07/12/2007,en,Mapped,08-2014,UNCTAD,"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,Yes,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,No,Yes,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,Local remedies first,No,No,No,No,No,No,No,No,Not applicable,No,Yes,No,No,15 years,Indefinite term,Yes,One year prior notice,Yes,10 years,,,,
"Albania - Macedonia, The former Yugoslav Republic of BIT (1997)","1. Albania
2. North Macedonia",Bilateral Investment Treaties,In force,04/12/1997,03/04/1998,en | mk | al,Mapped,08-2014,UNCTAD,"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to post-BIT investments only,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,None,Not applicable,Not applicable,Not applicable,No clause,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,10 years,Yes,One year prior notice,No,10 years,,,,
Albania - Malaysia BIT (1994),"1. Albania
2. Malaysia",Bilateral Investment Treaties,In force,24/01/1994,29/03/1994,en,Mapped,08-2014,UNCTAD,"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,None,Not applicable,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN only,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,10 years,Yes,One year prior notice,No,10 years,,,,
Albania - Malta BIT (2011),"1. Albania
2. Malta",Bilateral Investment Treaties,Signed,27/01/2011,,en,Mapped,02-2013,National University of La Plata (Argentina); King’s College London School of Law (United Kingdom),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,No,Yes,Yes,Yes,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,Six months prior notice,Yes,10 years,,,,
"Albania - Moldova, Republic of BIT (2004)","1. Albania
2. Moldova, Republic of",Bilateral Investment Treaties,In force,11/06/2004,23/12/2004,en,Mapped,08-2014,UNCTAD,"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,No,No,Yes,No,No,Yes,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,Voluntary ADR (conciliation / mediation),Covers treaty claims only,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,10 years,Yes,One year prior notice,Yes,10 years,,,,
